epoch,train_ce_mean,train_rc_mean,train_energy_mean,val_ce,val_acc1,val_rc,spike_rate,best_val_ce_so_far,global_step
1,4.727438449859619,0.9980919361114502,0.0,4.739513874053955,0.06524122878909111,0.9980919361114502,0.0,4.739513874053955,16
2,4.047156020998955,0.9976527094841003,0.0,4.062465012073517,0.06524122878909111,0.9976527094841003,0.0,4.062465012073517,32
3,3.6296425610780716,0.9972833395004272,0.0,3.660346210002899,0.06524122878909111,0.9972833395004272,0.0,3.660346210002899,48
4,3.4137996584177017,0.9970014095306396,0.0,3.442924827337265,0.19254386611282825,0.9970014095306396,0.0,3.442924827337265,64
5,3.296235501766205,0.9970728754997253,0.0,3.3369972705841064,0.19254386611282825,0.9970728754997253,0.0,3.3369972705841064,80
6,3.260607972741127,0.9969472885131836,0.0,3.285941332578659,0.19254386611282825,0.9969472885131836,0.0,3.285941332578659,96
7,3.2130211740732193,0.9967760443687439,0.005859375174622983,3.2599384486675262,0.19254386611282825,0.9967760443687439,0.010416666977107525,3.2599384486675262,112
8,3.2115317583084106,0.9968642592430115,0.92578125,3.2354617714881897,0.19254386611282825,0.9968642592430115,0.6848958320915699,3.2354617714881897,128
9,3.1938059329986572,0.9966732859611511,0.0,3.2374785244464874,0.19254386611282825,0.9966732859611511,0.0,3.2354617714881897,144
10,3.182834103703499,0.9966634511947632,0.0,3.2276275157928467,0.19254386611282825,0.9966634511947632,0.0,3.2276275157928467,160
11,3.1731845885515213,0.996798038482666,0.21614583488553762,3.2208757400512695,0.19254386611282825,0.996798038482666,0.02083333395421505,3.2208757400512695,176
12,3.2033575922250748,0.9977085590362549,0.0,3.220242530107498,0.19254386611282825,0.9977085590362549,0.0,3.220242530107498,192
13,3.163359612226486,0.997462272644043,0.08268229215173051,3.211868494749069,0.19254386611282825,0.997462272644043,0.0,3.211868494749069,208
14,3.1696384996175766,0.9966313242912292,0.0,3.209504336118698,0.19254386611282825,0.9966313242912292,0.003906250116415322,3.209504336118698,224
15,3.1525288075208664,0.9962794184684753,0.24088541604578495,3.2046371698379517,0.19254386611282825,0.9962794184684753,0.2656250074505806,3.2046371698379517,240
16,3.1610253155231476,0.9969704151153564,0.7630208265036345,3.2052987217903137,0.19254386611282825,0.9969704151153564,0.28125,3.2046371698379517,256
17,3.1965788155794144,0.996920108795166,0.0,3.2066417932510376,0.19254386611282825,0.996920108795166,0.0,3.2046371698379517,272
18,3.1532044410705566,0.9970473051071167,0.004557291744276881,3.2014806270599365,0.19254386611282825,0.9970473051071167,0.0416666679084301,3.2014806270599365,288
19,3.184522807598114,0.9970333576202393,0.20312499906867743,3.1966269314289093,0.19254386611282825,0.9970333576202393,0.2395833283662796,3.1966269314289093,304
20,3.158380851149559,0.9970067739486694,0.5325520802289248,3.1964696049690247,0.19254386611282825,0.9970067739486694,0.2838541716337204,3.1964696049690247,320
21,3.1567001044750214,0.9969608187675476,0.4166666641831398,3.1985142827033997,0.19254386611282825,0.9969608187675476,0.26692708022892475,3.1964696049690247,336
22,3.1842680126428604,0.9970242381095886,0.0,3.200510025024414,0.19254386611282825,0.9970242381095886,0.0,3.1964696049690247,352
23,3.157271072268486,0.9983384609222412,0.03320312517462298,3.19585520029068,0.19254386611282825,0.9983384609222412,0.1145833358168602,3.19585520029068,368
24,3.146603360772133,0.99811190366745,0.25130208022892475,3.196333646774292,0.19254386611282825,0.99811190366745,0.2291666716337204,3.19585520029068,384
25,3.154652774333954,0.998004138469696,0.022135417093522847,3.197692722082138,0.19254386611282825,0.998004138469696,0.010416666977107525,3.19585520029068,400
26,3.1568809896707535,0.9976867437362671,0.004557291802484542,3.195033520460129,0.19254386611282825,0.9976867437362671,0.0,3.195033520460129,416
27,3.1577713191509247,0.9974595308303833,0.5657552070915699,3.192771315574646,0.19254386611282825,0.9974595308303833,0.20833333302289248,3.192771315574646,432
28,3.194858282804489,0.9977051615715027,0.0,3.199623703956604,0.19254386611282825,0.9977051615715027,0.0,3.192771315574646,448
29,3.1475422233343124,0.9978641271591187,0.0,3.1964190900325775,0.19254386611282825,0.9978641271591187,0.0,3.192771315574646,464
30,3.165950447320938,0.9976184368133545,0.58984375,3.2257719933986664,0.19254386611282825,0.9976184368133545,0.6106770783662796,3.192771315574646,480
