epoch,train_ce_mean,train_rc_mean,train_energy_mean,val_ce,val_rc,spike_rate,best_val_ce_so_far,global_step
1,5.497543017069498,0.6648379862308502,0.0677083358168602,5.491711775461832,0.6618249217669169,0.08159722636143366,5.491711775461832,6
2,5.17173417409261,0.6762483517328898,0.0709635435293118,5.150537967681885,0.6737642288208008,0.07248264054457346,5.150537967681885,12
3,4.8698733647664385,0.6971730391184489,0.0959201417863369,4.839749177296956,0.694291889667511,0.1080729216337204,4.839749177296956,18
4,4.520501216252645,0.7154769202073414,0.1623263930281003,4.506548245747884,0.7157267530759175,0.1597222288449605,4.506548245747884,24
5,4.254081408182779,0.7373427450656891,0.168836809694767,4.215427080790201,0.737345814704895,0.1671007027228673,4.215427080790201,30
6,3.9493645032246905,0.7579900523026784,0.2128906299670537,3.986733595530192,0.7588713566462199,0.12239583830038706,3.986733595530192,36
7,3.7609946727752686,0.7786403199036915,0.15972222636143366,3.7654731273651123,0.7765976786613464,0.14539930721124011,3.7654731273651123,42
8,3.5750128428141275,0.7922556400299072,0.18706597636143366,3.5992612838745117,0.79156227906545,0.14149305721124011,3.5992612838745117,48
