epoch,train_ce_mean,train_rc_mean,train_energy_mean,val_ce,val_acc1,val_rc,spike_rate,best_val_ce_so_far,global_step
1,4.866219192743301,0.6887416765093803,0.22347005270421505,4.883039057254791,0.05339912371709943,0.6899331659078598,0.2150607667863369,4.883039057254791,16
2,3.973314493894577,0.7488587386906147,0.39100477658212185,4.058777689933777,0.05339912371709943,0.7491801381111145,0.2942708320915699,4.058777689933777,32
3,3.784533128142357,0.8029514811933041,0.008572048711357638,3.815405309200287,0.05690789548680186,0.8040428087115288,0.012044270988553762,3.815405309200287,48
4,3.5070689916610718,0.847920186817646,0.004774305678438395,3.534438729286194,0.08991228137165308,0.8489602729678154,0.00857204879866913,3.534438729286194,64
5,3.3271535485982895,0.8755073845386505,0.0633138029370457,3.3654390275478363,0.09002192970365286,0.8754793629050255,0.07953559141606092,3.3654390275478363,80
6,3.195170044898987,0.8912414386868477,0.21885850932449102,3.2324914634227753,0.1915570218116045,0.8916338756680489,0.16612413339316845,3.2324914634227753,96
7,3.1354251503944397,0.900861531496048,0.19086371641606092,3.1875991821289062,0.1900219339877367,0.9002163782715797,0.1842447929084301,3.1875991821289062,112
8,3.059120610356331,0.9001955762505531,0.7406684048473835,3.088220864534378,0.19155702367424965,0.9018848910927773,0.7375217005610466,3.088220864534378,128
9,3.0091608613729477,0.9052297286689281,0.683485247194767,3.0512648820877075,0.1961622852832079,0.9046343713998795,0.6845703125,3.0512648820877075,144
10,3.107033297419548,0.9077834635972977,0.264268665574491,3.143162101507187,0.20372807420790195,0.9073728546500206,0.25347222574055195,3.0512648820877075,160
11,3.0405724942684174,0.9121186174452305,0.3285590298473835,3.070159465074539,0.20361842587590218,0.9115886688232422,0.3447265662252903,3.0512648820877075,176
12,3.0258119255304337,0.9179752133786678,0.3410915844142437,3.041689842939377,0.20405702106654644,0.917582631111145,0.3451605960726738,3.041689842939377,192
13,3.0050162374973297,0.9216994754970074,0.3314887173473835,3.044714480638504,0.20811403915286064,0.9205525889992714,0.3356119766831398,3.041689842939377,208
14,2.9896968454122543,0.9225035421550274,0.3058810792863369,3.018371433019638,0.204276317730546,0.9213068410754204,0.3186849020421505,3.018371433019638,224
15,3.014718919992447,0.9248458817601204,0.20014105923473835,3.0613082349300385,0.2035087775439024,0.9234123528003693,0.19520399160683155,3.018371433019638,240
16,3.1189814507961273,0.9218608997762203,0.21761067677289248,3.156857669353485,0.19473684579133987,0.9214761331677437,0.23187934421002865,3.018371433019638,256
17,3.0161519944667816,0.9217548817396164,0.30604383535683155,3.0285265743732452,0.20932018011808395,0.9223823100328445,0.3068576417863369,3.018371433019638,272
18,2.9819865971803665,0.9259775914251804,0.3209635429084301,3.01866614818573,0.2096491251140833,0.9255881905555725,0.3217230886220932,3.018371433019638,288
19,3.1036629378795624,0.9283438324928284,0.23811849113553762,3.111585319042206,0.20131579600274563,0.9286380782723427,0.2453342005610466,3.018371433019638,304
20,3.0265334844589233,0.9324529096484184,0.3399522565305233,3.056516170501709,0.21074561960995197,0.9309822544455528,0.3363715335726738,3.018371433019638,320
21,3.1327897906303406,0.9326000586152077,0.1319444472901523,3.182249426841736,0.19078947603702545,0.9313254505395889,0.13226996641606092,3.018371433019638,336
22,3.1340386122465134,0.9334389008581638,0.11279297014698386,3.1527800261974335,0.19144737347960472,0.9336305558681488,0.11187065951526165,3.018371433019638,352
23,3.00153312087059,0.935342013835907,0.338758684694767,3.0326842069625854,0.19375000335276127,0.9340283796191216,0.3427734412252903,3.018371433019638,368
24,3.051549807190895,0.9334386922419071,0.1321072061546147,3.091629236936569,0.19035088270902634,0.9320732057094574,0.13639323227107525,3.018371433019638,384
25,3.04653637111187,0.9337977059185505,0.11724175466224551,3.0798771679401398,0.1895833369344473,0.9325743094086647,0.1238064244389534,3.018371433019638,400
26,3.023245722055435,0.9348828755319118,0.2787543432787061,3.054793506860733,0.19166667200624943,0.9338850677013397,0.2800564244389534,3.018371433019638,416
27,3.0441234707832336,0.936100535094738,0.12760416930541396,3.076772451400757,0.18903509341180325,0.9348078891634941,0.1305338554084301,3.018371433019638,432
28,3.0315675735473633,0.930887795984745,0.3700629360973835,3.0368176102638245,0.20131579414010048,0.9314877241849899,0.3754340298473835,3.018371433019638,448
29,2.981953129172325,0.9327744767069817,0.21158854383975267,3.010861188173294,0.1882675476372242,0.93131223320961,0.2068142406642437,3.010861188173294,464
30,2.9538510143756866,0.9342381246387959,0.5585937649011612,3.007082372903824,0.1824561432003975,0.9311748147010803,0.5710720494389534,3.007082372903824,480
31,3.0502499788999557,0.9317419156432152,0.2058376744389534,3.118896394968033,0.19572368822991848,0.9301107972860336,0.1947699636220932,3.007082372903824,496
32,2.9879627227783203,0.9335721917450428,0.3330078162252903,3.0139318108558655,0.1902412325143814,0.9317683950066566,0.3414713554084301,3.007082372903824,512
33,2.9963799715042114,0.9365484714508057,0.354871965944767,3.012814909219742,0.18826754949986935,0.9351530969142914,0.394314244389534,3.007082372903824,528
34,2.9923576712608337,0.9347837828099728,0.31347656808793545,3.0057166516780853,0.2017543911933899,0.933604285120964,0.3173828125,3.0057166516780853,544
35,2.9823270440101624,0.9369813501834869,0.3836263082921505,2.9958170354366302,0.20339912548661232,0.9365844503045082,0.3879123367369175,2.9958170354366302,560
36,3.035209983587265,0.9388917088508606,0.26665581949055195,3.058161109685898,0.18739035353064537,0.9379065409302711,0.3008897639811039,2.9958170354366302,576
