epoch,train_ce_mean,train_rc_mean,train_energy_mean,val_ce,val_acc1,val_rc,spike_rate,best_val_ce_so_far,global_step
1,3.3988701663911343,0.9429099848493934,3.528594970703125e-05,3.4258156220118203,0.09006587571154037,0.9428447633981705,0.0008722941080729166,3.4258156220118203,64
2,3.1971089020371437,0.9567771116271615,0.008357048034667969,3.2040738562742868,0.1889986836661895,0.9567578037579854,0.031585693359375,3.2040738562742868,128
3,3.2402281053364277,0.9629221325740218,0.46808815002441406,3.2592709362506866,0.18900123673180738,0.9627642581860224,0.46384684244791663,3.2040738562742868,192
4,2.979169901460409,0.9502140814438462,0.5833530426025391,3.0022248029708862,0.20847376684347788,0.9501677925388018,0.40573883056640625,3.0022248029708862,256
5,3.214518215507269,0.9526269398629665,0.012224197387695312,3.275598009427388,0.188842944179972,0.9527601649363835,0.012018839518229166,3.0022248029708862,320
6,2.926948931068182,0.9481388479471207,0.2144947052001953,2.9293355842431383,0.21116729204853374,0.9481442148486773,0.2464472452799479,2.9293355842431383,384
7,2.905299551784992,0.9535178914666176,0.32352161407470703,2.913288563489914,0.2121783209343751,0.9533870592713356,0.3177642822265625,2.913288563489914,448
8,2.9064816422760487,0.9561631288379431,0.3046398162841797,2.914963642756144,0.213592741638422,0.9559974422057469,0.2906646728515625,2.913288563489914,512
9,2.8940556570887566,0.9567755283787847,0.27903079986572266,2.9006779690583544,0.21319701087971527,0.9567123229304949,0.2744140625,2.9006779690583544,576
10,2.8963019140064716,0.9595039179548621,0.2744264602661133,2.897788017988205,0.21307190880179405,0.9597100093960762,0.2718073527018229,2.897788017988205,640
11,2.901945848017931,0.9618289219215512,0.32460594177246094,2.90794629851977,0.2098243584235509,0.9618603910009066,0.32276153564453125,2.897788017988205,704
12,2.8986009396612644,0.9586996026337147,0.3484992980957031,2.9021449784437814,0.20744486525654793,0.9588309476772944,0.34901173909505206,2.897788017988205,768
13,2.8856816589832306,0.9613109501078725,0.2732353210449219,2.8960006336371102,0.21361827415724594,0.9609991312026978,0.2724329630533854,2.8960006336371102,832
14,2.890511706471443,0.9637131812050939,0.28353118896484375,2.8961980243523913,0.21676625063021976,0.9637223283449808,0.28078460693359375,2.8960006336371102,896
15,2.8891927264630795,0.9642219785600901,0.3391151428222656,2.8946855068206787,0.21876022654275099,0.9641393149892489,0.3382466634114583,2.8946855068206787,960
16,2.8884708918631077,0.9650230687111616,0.3046712875366211,2.895334700743357,0.216332221403718,0.964972252647082,0.300537109375,2.8946855068206787,1024
17,2.886363208293915,0.9659909745678306,0.30646610260009766,2.8923220038414,0.2205882476021846,0.9658671046296755,0.30454254150390625,2.8923220038414,1088
18,2.8842679001390934,0.9657948799431324,0.32057762145996094,2.8934897581736245,0.22089206737776595,0.9656606738766034,0.3199513753255208,2.8923220038414,1152
19,2.8872346989810467,0.9677152382209897,0.2693624496459961,2.8935998678207397,0.22088440880179405,0.967707226673762,0.2677332560221354,2.8923220038414,1216
20,2.887959722429514,0.9666607566177845,0.2799348831176758,2.892936180035273,0.22028442844748497,0.9667560011148453,0.27686564127604163,2.8923220038414,1280
21,2.885869286954403,0.9674442736431956,0.3286752700805664,2.8922907213370004,0.21098346697787443,0.9675487851103146,0.3275324503580729,2.8922907213370004,1344
22,2.887226041406393,0.9682144075632095,0.3418617248535156,2.8920808533827462,0.22161715105175972,0.9682013367613156,0.339080810546875,2.8920808533827462,1408
23,2.88284083455801,0.9684402039274573,0.33453845977783203,2.8903326590855913,0.2203048535933097,0.9684553096691767,0.33030446370442706,2.8903326590855913,1472
24,2.8824146203696728,0.966840242035687,0.3316965103149414,2.890548398097356,0.22268945599595705,0.966787539422512,0.3288319905598958,2.8903326590855913,1536
25,3.431609746068716,0.9055671021342278,0.021058082580566406,4.010145157575607,0.17825266532599926,0.9056431725621223,0.024637858072916664,2.8903326590855913,1600
26,3.0648074075579643,0.7518591526895761,0.4972248077392578,3.103475878636042,0.18077768633762994,0.7519456843535105,0.5430221557617188,2.8903326590855913,1664
27,3.0704508423805237,0.7514633387327194,0.3310670852661133,3.0792777836322784,0.19311428628861904,0.7516337906320889,0.3340606689453125,2.8903326590855913,1728
28,3.0291381627321243,0.7550525330007076,0.2730579376220703,3.0298224488894143,0.19492443961401779,0.7553953379392624,0.27062479654947913,2.8903326590855913,1792
29,2.991270639002323,0.7581184767186642,0.3050537109375,2.9952027201652527,0.19267770772178966,0.75852370262146,0.3021265665690104,2.8903326590855913,1856
30,2.996256072074175,0.758250929415226,0.2386178970336914,2.999111880858739,0.1897595083961884,0.7585985834399859,0.23776753743489581,2.8903326590855913,1920
31,2.9820467829704285,0.7615752564743161,0.2512216567993164,2.9889177779356637,0.1933619398623705,0.7618996153275172,0.23800404866536456,2.8903326590855913,1984
32,2.9771541319787502,0.7630943832919002,0.22855854034423828,2.982593576113383,0.18986673839390278,0.7634153291583061,0.2254791259765625,2.8903326590855913,2048
33,2.9666847996413708,0.7708104122430086,0.1950998306274414,2.9742335577805834,0.18898591709633666,0.7711608211199442,0.19510904947916666,2.8903326590855913,2112
34,2.9638462625443935,0.7715740706771612,0.20050716400146484,2.972091476122538,0.19234069747229415,0.7716930061578751,0.19988505045572916,2.8903326590855913,2176
35,2.9646288007497787,0.7770695574581623,0.1786947250366211,2.9720296561717987,0.19359427193800607,0.7770443608363469,0.17802937825520831,2.8903326590855913,2240
36,2.9715026393532753,0.7775395438075066,0.29642677307128906,2.9803655942281084,0.20638532750308514,0.7778360694646835,0.2663904825846354,2.8903326590855913,2304
37,2.9595722295343876,0.7803329145535827,0.17438507080078125,2.9656350910663605,0.19306578114628792,0.7809378728270531,0.17484537760416666,2.8903326590855913,2368
38,2.959109239280224,0.7818920435383916,0.17523670196533203,2.9684953093528748,0.19353299774229527,0.7821815460920334,0.17498270670572916,2.8903326590855913,2432
39,2.9573985263705254,0.7881945604458451,0.1596202850341797,2.9645165403683977,0.1935125725964705,0.7883208443721135,0.15969085693359375,2.8903326590855913,2496
40,2.9496968872845173,0.7898524906486273,0.29595375061035156,2.957990576823552,0.20758273390432197,0.7901984602212906,0.29283905029296875,2.8903326590855913,2560
41,2.952919378876686,0.7933797594159842,0.22263813018798828,2.9559440215428667,0.19384702915946642,0.793708547949791,0.2227656046549479,2.8903326590855913,2624
42,2.9516016021370888,0.7928553586825728,0.17586135864257812,2.954558173815409,0.19676778217156726,0.793032464881738,0.17616780598958331,2.8903326590855913,2688
43,2.9459212496876717,0.7935615479946136,0.22222328186035156,2.9541792074839273,0.2143561194340388,0.7938011984030405,0.2214380900065104,2.8903326590855913,2752
44,2.945223495364189,0.8011520309373736,0.16100788116455078,2.9487924178441363,0.2128089399387439,0.8013490736484528,0.160736083984375,2.8903326590855913,2816
45,2.936115860939026,0.8032885752618313,0.17762279510498047,2.946545571088791,0.21160897860924402,0.8032846500476201,0.17704010009765625,2.8903326590855913,2880
46,2.9345173835754395,0.8045824067667127,0.1773824691772461,2.9440519909063974,0.21166514791548252,0.804828164478143,0.17713673909505206,2.8903326590855913,2944
47,2.9339228197932243,0.8065459290519357,0.20427322387695312,2.9411878983179727,0.20742699255545932,0.8068454414606094,0.20180511474609375,2.8903326590855913,3008
48,2.9478308521211147,0.8128028148785233,0.31412601470947266,2.9595351616541543,0.21054178041716415,0.8129969934622446,0.2957026163736979,2.8903326590855913,3072
49,2.926758885383606,0.8116607395932078,0.16269683837890625,2.933649013439814,0.20846610764662424,0.811993973950545,0.15900421142578125,2.8903326590855913,3136
50,2.9213358387351036,0.8151664398610592,0.1851348876953125,2.9285641213258105,0.21082772935430208,0.8157336488366127,0.18489583333333331,2.8903326590855913,3200
51,2.921215310692787,0.8162838593125343,0.1820669174194336,2.924277563889821,0.20817505257825056,0.816787913441658,0.1824518839518229,2.8903326590855913,3264
52,2.918291561305523,0.8161812108010054,0.17993831634521484,2.92757640282313,0.20869077990452448,0.8163266802827517,0.17970021565755206,2.8903326590855913,3328
53,2.9226214922964573,0.817251767963171,0.12965679168701172,2.9259241223335266,0.20810101305445033,0.8179732859134674,0.12098439534505208,2.8903326590855913,3392
54,6.478379424661398,0.8185841245576739,0.21396827697753906,16.275766293207802,0.1877170254786809,0.8189705486098925,0.2825520833333333,2.8903326590855913,3456
55,3.0855677388608456,0.7804263103753328,0.007008552551269531,3.129218558470408,0.17467576699952284,0.780608187119166,0.01348114013671875,2.8903326590855913,3520
56,2.990525133907795,0.7812633300200105,0.35305023193359375,2.99532080690066,0.19075266768534976,0.7815963625907898,0.3425013224283854,2.8903326590855913,3584
57,2.9292325153946877,0.7862445674836636,0.4760885238647461,2.936906387408574,0.1853860399375359,0.7861568381388981,0.47446441650390625,2.8903326590855913,3648
