epoch,train_ce_mean,train_rc_mean,train_energy_mean,val_ce,val_acc1,val_rc,spike_rate,best_val_ce_so_far,global_step
1,4.6483339965343475,0.9977368116378784,0.0,4.664746820926666,0.029824561439454556,0.9977368116378784,0.0,4.664746820926666,16
2,4.009039595723152,0.9976354837417603,0.13606770848855376,4.030515074729919,0.05471491347998381,0.9976354837417603,0.25,4.030515074729919,32
3,3.6099757701158524,0.9971644282341003,0.0,3.644459992647171,0.06129386089742184,0.9971644282341003,0.0,3.644459992647171,48
4,3.412240281701088,0.9968470335006714,0.016927083022892475,3.4424834847450256,0.09002192970365286,0.9968470335006714,0.0,3.4424834847450256,64
5,3.2746966034173965,0.9967941045761108,0.33007812313735485,3.3274167478084564,0.19254386611282825,0.9967941045761108,0.0625,3.3274167478084564,80
6,3.2037586718797684,0.9964777827262878,1.0,3.231890082359314,0.19254386611282825,0.9964777827262878,1.0,3.231890082359314,96
7,3.2014506608247757,0.9965164065361023,0.0,3.272516906261444,0.19254386611282825,0.9965164065361023,0.0,3.231890082359314,112
8,3.2166209518909454,0.9967954158782959,0.0,3.2365491092205048,0.19254386611282825,0.9967954158782959,0.0,3.231890082359314,128
9,3.176228940486908,0.9966237545013428,0.1738281268044375,3.2253114581108093,0.19254386611282825,0.9966237545013428,0.0,3.2253114581108093,144
10,3.1635448336601257,0.996553897857666,0.0,3.2109289467334747,0.19254386611282825,0.996553897857666,0.0,3.2109289467334747,160
11,3.2326944023370743,0.9965667128562927,0.0,3.2738239765167236,0.19254386611282825,0.9965667128562927,0.0,3.2109289467334747,176
12,3.1929100453853607,0.997058093547821,0.0,3.210818976163864,0.19254386611282825,0.997058093547821,0.0,3.210818976163864,192
13,3.1540306359529495,0.9972144961357117,0.0,3.2019583582878113,0.19254386611282825,0.9972144961357117,0.0,3.2019583582878113,208
14,3.158197671175003,0.9973386526107788,0.9739583283662796,3.1975721418857574,0.19254386611282825,0.9973386526107788,0.7825520783662796,3.1975721418857574,224
15,3.1411212384700775,0.9974665641784668,1.0,3.1969041526317596,0.19254386611282825,0.9974665641784668,1.0,3.1969041526317596,240
16,3.158873528242111,0.9974111318588257,0.9739583432674408,3.201628476381302,0.19254386611282825,0.9974111318588257,0.9791666865348816,3.1969041526317596,256
17,3.183761417865753,0.9976302981376648,1.0,3.1972857415676117,0.19254386611282825,0.9976302981376648,1.0,3.1969041526317596,272
18,3.1442777812480927,0.9977020621299744,0.4700520820915699,3.193690776824951,0.19254386611282825,0.9977020621299744,0.3632812462747097,3.193690776824951,288
19,3.179001212120056,0.9981186389923096,0.6464843824505806,3.1911284625530243,0.19254386611282825,0.9981186389923096,0.5833333134651184,3.1911284625530243,304
20,3.1544936299324036,0.9981397390365601,0.8098958395421505,3.192887157201767,0.19254386611282825,0.9981397390365601,0.7864583432674408,3.1911284625530243,320
21,3.1536285877227783,0.9981443881988525,0.984375,3.196387857198715,0.19254386611282825,0.9981443881988525,0.9791666865348816,3.1911284625530243,336
22,3.1795554608106613,0.9974998235702515,0.1529947902308777,3.194635361433029,0.19254386611282825,0.9974998235702515,0.24609374813735485,3.1911284625530243,352
23,3.1533287912607193,0.9972931742668152,0.33138020522892475,3.193108171224594,0.19254386611282825,0.9972931742668152,0.3463541641831398,3.1911284625530243,368
24,3.14530485868454,0.9970900416374207,0.8580729216337204,3.1956107318401337,0.19254386611282825,0.9970900416374207,0.8567708432674408,3.1911284625530243,384
25,3.1511741131544113,0.9973310232162476,0.2923177136108279,3.192932814359665,0.19254386611282825,0.9973310232162476,0.3020833432674408,3.1911284625530243,400
26,3.152020961046219,0.9972935914993286,0.96875,3.192566305398941,0.19254386611282825,0.9972935914993286,0.96875,3.1911284625530243,416
27,3.156470611691475,0.9973232746124268,0.22526041604578495,3.191411018371582,0.19254386611282825,0.9973232746124268,0.25,3.1911284625530243,432
28,3.184237152338028,0.9973289370536804,0.7721354179084301,3.190282791852951,0.19254386611282825,0.9973289370536804,0.71875,3.190282791852951,448
29,3.142048195004463,0.9975559115409851,0.7630208395421505,3.193044990301132,0.19254386611282825,0.9975559115409851,0.7291666865348816,3.190282791852951,464
30,3.1292172968387604,0.9976376295089722,0.7102864682674408,3.1950399577617645,0.19254386611282825,0.9976376295089722,0.6979166865348816,3.190282791852951,480
