epoch,train_ce_mean,train_rc_mean,train_energy_mean,val_ce,val_acc1,val_rc,spike_rate,best_val_ce_so_far,global_step
1,4.9271222949028015,0.9986028671264648,0.10677083360496908,4.9429842829704285,0.05339912371709943,0.9986028671264648,0.25,4.9429842829704285,16
2,4.209529995918274,0.9986071586608887,0.0,4.226006209850311,0.05339912371709943,0.9986071586608887,0.010416666977107525,4.226006209850311,32
3,3.6131341010332108,0.998564600944519,0.688802083954215,3.708906352519989,0.09002192970365286,0.998564600944519,0.3802083283662796,3.708906352519989,48
4,3.5310596376657486,0.9985281825065613,0.0,3.558806747198105,0.09002192970365286,0.9985281825065613,0.0,3.558806747198105,64
5,3.22284996509552,0.9985429644584656,1.0,3.284047454595566,0.19254386611282825,0.9985429644584656,0.872395820915699,3.284047454595566,80
6,3.2720277905464172,0.9984920024871826,0.3365885429084301,3.3133187890052795,0.19254386611282825,0.9984920024871826,0.2083333283662796,3.284047454595566,96
7,3.238084986805916,0.9984235763549805,0.365234375,3.2919651865959167,0.19254386611282825,0.9984235763549805,0.2499999925494194,3.284047454595566,112
8,3.2744206935167313,0.9982033967971802,0.0,3.2953300774097443,0.19254386611282825,0.9982033967971802,0.0,3.284047454595566,128
9,3.181315138936043,0.9982295036315918,0.9954427033662796,3.2286876142024994,0.19254386611282825,0.9982295036315918,0.9088541716337204,3.2286876142024994,144
10,3.1973720341920853,0.998339056968689,0.0,3.241940528154373,0.19254386611282825,0.998339056968689,0.0,3.2286876142024994,160
11,3.169245630502701,0.9981827735900879,0.32486979104578495,3.2169404327869415,0.19254386611282825,0.9981827735900879,0.2604166567325592,3.2169404327869415,176
12,3.190613806247711,0.9981438517570496,0.28124999813735485,3.211240530014038,0.19254386611282825,0.9981438517570496,0.2552083283662796,3.211240530014038,192
13,3.160505011677742,0.9980869293212891,0.1901041662786156,3.216899186372757,0.19254386611282825,0.9980869293212891,0.03645833325572312,3.211240530014038,208
14,3.177220493555069,0.9981378316879272,0.0,3.216216951608658,0.19254386611282825,0.9981378316879272,0.0013020833721384406,3.211240530014038,224
15,3.155810698866844,0.9982311129570007,0.11914062360301614,3.207474172115326,0.19254386611282825,0.9982311129570007,0.15364583116024733,3.207474172115326,240
16,3.179003655910492,0.9981356859207153,0.0,3.2200675308704376,0.19254386611282825,0.9981356859207153,0.0,3.207474172115326,256
17,3.1991868019104004,0.9981195330619812,0.08593750069849193,3.207762360572815,0.19254386611282825,0.9981195330619812,0.1458333358168602,3.207474172115326,272
18,3.151637628674507,0.998143196105957,0.25,3.201151877641678,0.19254386611282825,0.998143196105957,0.25,3.201151877641678,288
19,3.1879993975162506,0.9980155825614929,0.1914062504656613,3.2030774652957916,0.19254386611282825,0.9980155825614929,0.1145833358168602,3.201151877641678,304
20,3.1618236899375916,0.9979755282402039,0.31119791604578495,3.198248475790024,0.19254386611282825,0.9979755282402039,0.26953125,3.198248475790024,320
21,3.1582404524087906,0.9978815913200378,0.2838541641831398,3.19890296459198,0.19254386611282825,0.9978815913200378,0.2591145746409893,3.198248475790024,336
22,3.183965638279915,0.9979934096336365,0.2180989608168602,3.200024753808975,0.19254386611282825,0.9979934096336365,0.2356770820915699,3.198248475790024,352
23,3.156243994832039,0.9977924823760986,0.25,3.1960640847682953,0.19254386611282825,0.9977924823760986,0.25,3.1960640847682953,368
24,3.148968383669853,0.9975475072860718,0.16210937732830644,3.1975134015083313,0.19254386611282825,0.9975475072860718,0.1354166716337204,3.1960640847682953,384
25,3.153198793530464,0.9973587989807129,0.2721354151144624,3.1998704969882965,0.19254386611282825,0.9973587989807129,0.018229166860692203,3.1960640847682953,400
26,3.1536466032266617,0.9974495768547058,0.3255208320915699,3.1933949887752533,0.19254386611282825,0.9974495768547058,0.2825520820915699,3.1933949887752533,416
27,3.164553999900818,0.9973289370536804,0.0,3.198076605796814,0.19254386611282825,0.9973289370536804,0.0,3.1933949887752533,432
28,3.186745062470436,0.997393012046814,0.20117187686264515,3.1925799548625946,0.19254386611282825,0.997393012046814,0.2265625037252903,3.1925799548625946,448
29,3.1465223282575607,0.9973248243331909,0.07356770895421505,3.194366693496704,0.19254386611282825,0.9973248243331909,0.09375,3.1925799548625946,464
30,3.1299601197242737,0.9971994161605835,0.2721354141831398,3.1957998871803284,0.19254386611282825,0.9971994161605835,0.2539062462747097,3.1925799548625946,480
