epoch,train_ce_mean,train_rc_mean,train_energy_mean,val_ce,val_acc1,val_rc,spike_rate,best_val_ce_so_far,global_step
1,4.802462100982666,0.7684007063508034,0.009819878498092294,4.807237446308136,0.06524122878909111,0.7688509821891785,0.046549479477107525,4.807237446308136,16
2,4.097559988498688,0.8592496328055859,0.0,4.110529065132141,0.06524122878909111,0.8608498126268387,0.0,4.110529065132141,32
3,3.6081793904304504,0.915892880409956,0.09174262220039964,3.6416534781455994,0.06524122878909111,0.9153182283043861,0.12261284701526165,3.6416534781455994,48
4,3.31300713121891,0.9409667737782001,0.3859592038206756,3.3735621869564056,0.19254386611282825,0.94146678596735,0.19303385633975267,3.3735621869564056,64
5,3.2131988406181335,0.9537881724536419,0.7105577364563942,3.275974005460739,0.19254386611282825,0.9535255655646324,0.3466796875,3.275974005460739,80
6,3.2184266299009323,0.9579894542694092,0.006510416824312415,3.242874890565872,0.19254386611282825,0.9580433964729309,0.007161458459449932,3.242874890565872,96
7,3.3454460948705673,0.9620041660964489,0.46831597201526165,3.389354109764099,0.19254386611282825,0.9613661170005798,0.465711809694767,3.242874890565872,112
8,3.2378977239131927,0.9578928574919701,0.0,3.2580095529556274,0.19254386611282825,0.9572029635310173,0.0,3.242874890565872,128
9,3.162993922829628,0.9569888934493065,0.0077039931929903105,3.1985683143138885,0.19254386611282825,0.9555290788412094,0.04199218805297278,3.1985683143138885,144
10,3.13001649081707,0.9576358273625374,0.12744140811264515,3.1659039855003357,0.19254386611282825,0.9562068358063698,0.14670138992369175,3.1659039855003357,160
11,3.123412072658539,0.9602246545255184,0.07449001946952194,3.1533870100975037,0.19254386611282825,0.9589547291398048,0.18500434048473835,3.1533870100975037,176
12,3.0746834129095078,0.9609785117208958,0.297254778444767,3.0903655290603638,0.19254386611282825,0.9604401960968971,0.3091362826526165,3.0903655290603638,192
13,3.0341848880052567,0.962196871638298,0.2907443605363369,3.08291557431221,0.19144737534224987,0.960989385843277,0.2860243059694767,3.08291557431221,208
14,3.0365141928195953,0.9631754569709301,0.2851562527939677,3.0731111466884613,0.21019737049937248,0.9615921378135681,0.3223741315305233,3.0731111466884613,224
15,3.0174726992845535,0.9644536674022675,0.22900390904396772,3.073302537202835,0.19067983143031597,0.9623298496007919,0.18153212033212185,3.0731111466884613,240
16,3.050077736377716,0.9628492556512356,0.30050998367369175,3.065208077430725,0.2098684273660183,0.9613148868083954,0.3125000037252903,3.065208077430725,256
17,3.0369559824466705,0.9614223577082157,0.13780382135882974,3.0439870953559875,0.19342105463147163,0.9610507190227509,0.1446397602558136,3.0439870953559875,272
18,2.9734083712100983,0.9643385261297226,0.23432074766606092,3.022399127483368,0.20899123139679432,0.962817832827568,0.2374131940305233,3.022399127483368,288
19,3.001012161374092,0.9652503617107868,0.2504340307787061,3.019649922847748,0.22894737124443054,0.9643121659755707,0.23383246921002865,3.019649922847748,304
20,2.9846435338258743,0.9673390686511993,0.1382378484122455,3.0152544379234314,0.20361842587590218,0.9654933139681816,0.13758680876344442,3.0152544379234314,320
21,3.0027257204055786,0.9689193777740002,0.1759440116584301,3.0226139426231384,0.20964912697672844,0.9667700082063675,0.22243923880159855,3.0152544379234314,336
22,3.0092832297086716,0.9679391011595726,0.16894531436264515,3.0269304513931274,0.20657895132899284,0.9667175784707069,0.18576388992369175,3.0152544379234314,352
23,2.9748058170080185,0.9654030501842499,0.16992187686264515,3.0273778438568115,0.22554825246334076,0.9644185900688171,0.14138455130159855,3.0152544379234314,368
24,3.0002637207508087,0.9612799026072025,0.10492621548473835,3.0909852981567383,0.21337719820439816,0.9591769576072693,0.0944010429084301,3.0152544379234314,384
25,2.9894570261240005,0.9539216235280037,0.26036241836845875,3.034337341785431,0.20197368785738945,0.9523982182145119,0.2458767369389534,3.0152544379234314,400
26,2.9445615857839584,0.9539277665317059,0.23735894169658422,2.9907712936401367,0.2111842129379511,0.952695719897747,0.1923828162252903,2.9907712936401367,416
27,2.9424593448638916,0.9551475495100021,0.19341363199055195,2.9787568747997284,0.20964912697672844,0.953899011015892,0.19173177145421505,2.9787568747997284,432
28,2.9688306152820587,0.9539452083408833,0.24430338479578495,2.9757884740829468,0.19824561849236488,0.9539933875203133,0.23697916604578495,2.9757884740829468,448
29,2.9266383200883865,0.9571289569139481,0.2027994841337204,2.970550626516342,0.21502193436026573,0.9550645723938942,0.20377604104578495,2.970550626516342,464
30,2.915653422474861,0.9597883895039558,0.19520399533212185,2.973109543323517,0.21085526794195175,0.9573182165622711,0.2003038227558136,2.970550626516342,480
31,2.969960108399391,0.9615288600325584,0.16558159794658422,3.019204318523407,0.20460527017712593,0.9588087946176529,0.16699218936264515,2.970550626516342,496
32,2.9704471677541733,0.9615314267575741,0.17664930503815413,2.9969441294670105,0.19550439156591892,0.9601182788610458,0.1659071184694767,2.970550626516342,512
33,2.9388080686330795,0.9610703438520432,0.25482856668531895,2.9693131744861603,0.20745614171028137,0.959751583635807,0.20399305783212185,2.9693131744861603,528
34,2.9542055428028107,0.9612755291163921,0.21473524533212185,2.965752989053726,0.2156798280775547,0.9604778811335564,0.2124565988779068,2.965752989053726,544
35,2.952376276254654,0.9616360440850258,0.15033637266606092,2.9689701795578003,0.2047149147838354,0.9609887078404427,0.1480034738779068,2.965752989053726,560
36,2.930160477757454,0.9637245424091816,0.20052083488553762,2.9566754400730133,0.21513158455491066,0.9620375484228134,0.2026909738779068,2.9566754400730133,576
